task,noise,method,k,seed,n_edges,frac_edges,frac_syn,wall_s,sugar100__readout_full,sugar100__readout,sugar100__readout_ratio,sugar100__readout_trial_sd,sugar100__n_active_full,sugar100__n_active,sugar100__jaccard_active,sugar100__pearson_union,sugar100__pearson_fullactive,sugar100__mean_abs_rate_diff,sugar100_bitter100__readout_full,sugar100_bitter100__readout,sugar100_bitter100__readout_ratio,sugar100_bitter100__readout_trial_sd,sugar100_bitter100__n_active_full,sugar100_bitter100__n_active,sugar100_bitter100__jaccard_active,sugar100_bitter100__pearson_union,sugar100_bitter100__pearson_fullactive,sugar100_bitter100__mean_abs_rate_diff,suppression_full,suppression,jonCE100__readout_full,jonCE100__readout,jonCE100__readout_ratio,jonCE100__readout_trial_sd,jonCE100__n_active_full,jonCE100__n_active,jonCE100__jaccard_active,jonCE100__pearson_union,jonCE100__pearson_fullactive,jonCE100__mean_abs_rate_diff,jonF100__readout_full,jonF100__readout,jonF100__readout_ratio,jonF100__readout_trial_sd,jonF100__n_active_full,jonF100__n_active,jonF100__jaccard_active,jonF100__pearson_union,jonF100__pearson_fullactive,jonF100__mean_abs_rate_diff,specificity_full,specificity
bitter,3.5,dp,2,0,4770900,0.3248343555174452,0.7627094809660686,676,29.666666666666668,1.6666666666666667,0.0561797752808988,1.699673171197595,99528.0,116820.0,0.7284609484852358,0.0680169544275071,0.0894623493044979,4.837216114874941,3.6666666666666665,1.0,0.2727272727272727,0.816496580927726,99428.0,116748.0,0.7269074380297329,0.0696581014670407,0.0915745537831414,4.820116471349486,0.8764044943820225,0.4,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,2,1,4770900,0.3248343555174452,0.7627094809660686,675,29.666666666666668,0.0,0.0,0.0,99528.0,116443.0,0.7265801128823369,0.05646815849654,0.0719891230756614,4.853729967115958,3.6666666666666665,0.3333333333333333,0.0909090909090909,0.4714045207910317,99428.0,116336.0,0.7261948573531529,0.0561423396341822,0.0736341352595448,4.840563013691324,0.8764044943820225,-333333332.3333333,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,2,2,4770900,0.3248343555174452,0.7627094809660686,675,29.666666666666668,0.3333333333333333,0.0112359550561797,0.4714045207910317,99528.0,116470.0,0.7271549656165041,0.0625819691835094,0.0821551992144799,4.849474918705687,3.6666666666666665,0.0,0.0,0.0,99428.0,116614.0,0.726526600123071,0.0626940365120524,0.0817253801992206,4.827149147693217,0.8764044943820225,1.0,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,mag,5,0,2071412,0.1410353983590312,0.5733365339714506,679,29.666666666666668,52.66666666666666,1.7752808988764044,31.56298817004217,99528.0,102059.0,0.7525189738061498,0.9419280977314336,0.9422092834280754,2.119542947887598,3.6666666666666665,4.333333333333333,1.181818181818182,2.357022603955158,99428.0,101873.0,0.7513115196227695,0.9421261392396988,0.9423040236122372,2.111771341737499,0.8764044943820225,0.9177215189873418,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,5,0,2071412,0.1410353983590312,0.5733365339714506,669,29.666666666666668,0.3333333333333333,0.0112359550561797,0.4714045207910317,99528.0,116303.0,0.726247510577546,0.0891627109981037,0.1116411597389173,4.856361324172791,3.6666666666666665,0.3333333333333333,0.0909090909090909,0.4714045207910317,99428.0,116237.0,0.7252923953216749,0.0895662743247877,0.111193899579859,4.839679898454958,0.8764044943820225,0.0,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,5,1,2071412,0.1410353983590312,0.5733365339714506,668,29.666666666666668,7.333333333333333,0.247191011235955,3.0912061651652345,99528.0,116417.0,0.7265378895693749,0.0807561544791896,0.1009676532134517,4.847948681047487,3.6666666666666665,5.0,1.3636363636363638,2.160246899469287,99428.0,115972.0,0.7235722916149888,0.076037607399247,0.0962614562431568,4.827624100138964,0.8764044943820225,0.3181818181818181,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,5,2,2071412,0.1410353983590312,0.5733365339714506,669,29.666666666666668,6.0,0.2022471910112359,1.4142135623730951,99528.0,116387.0,0.725332417055552,0.0919789689598661,0.1140184425255208,4.8498955869505,3.6666666666666665,5.0,1.3636363636363638,1.4142135623730951,99428.0,116453.0,0.7262332179211413,0.0892888906709472,0.1115231410524396,4.838340303376806,0.8764044943820225,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,mag,10,0,895137,0.060946834034421,0.4067287727599152,673,29.666666666666668,64.33333333333333,2.1685393258426964,28.709270666845967,99528.0,105387.0,0.7429339366669785,0.8811900589602341,0.881910905879391,2.80873359474011,3.6666666666666665,54.333333333333336,14.81818181818182,35.11251755270318,99428.0,105457.0,0.743019753968659,0.8811393263989984,0.8820111935609118,2.7845751166919053,0.8764044943820225,0.1554404145077719,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,10,0,895137,0.060946834034421,0.4067287727599152,669,29.666666666666668,1.0,0.0337078651685393,0.0,99528.0,115974.0,0.7246506714470925,0.1067693840409402,0.1284154513079465,4.853711499165026,3.6666666666666665,0.3333333333333333,0.0909090909090909,0.4714045207910317,99428.0,116010.0,0.7245939433722113,0.1076347788589566,0.1312343436935126,4.833975072245659,0.8764044943820225,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,10,1,895137,0.060946834034421,0.4067287727599152,668,29.666666666666668,2.333333333333333,0.0786516853932584,1.247219128924647,99528.0,116227.0,0.7255430436034422,0.1088620458694756,0.1340272489787377,4.864857587681414,3.6666666666666665,0.6666666666666666,0.1818181818181818,0.9428090415820634,99428.0,116165.0,0.7239578752089048,0.1138788713093867,0.1407263637687894,4.855050097155697,0.8764044943820225,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,
