task,noise,method,k,seed,n_edges,frac_edges,frac_syn,wall_s,sugar100__readout_full,sugar100__readout,sugar100__readout_ratio,sugar100__readout_trial_sd,sugar100__n_active_full,sugar100__n_active,sugar100__jaccard_active,sugar100__pearson_union,sugar100__pearson_fullactive,sugar100__mean_abs_rate_diff
sugar,0.0,mag,0,0,14687178,1.0,1.0,180,35.666666666666664,35.666666666666664,1.0,4.921607686744467,240,240,1.0,0.9999999999999998,0.9999999999999998,0.0
sugar,0.0,mag,5,0,2071412,0.1410353983590312,0.5733365339714506,175,35.666666666666664,8.0,0.2242990654205607,4.320493798938574,240,121,0.4979253112033195,0.9219718912811264,0.9221361528916272,7.359612724757953
sugar,0.0,mag,10,0,895137,0.060946834034421,0.4067287727599152,171,35.666666666666664,2.0,0.0560747663551401,0.816496580927726,240,56,0.2333333333333333,0.8583338381278643,0.8583338381278643,9.66388888888889
sugar,0.0,mag,20,0,323821,0.022047870598422652,0.2519982378937735,165,35.666666666666664,0.0,0.0,0.0,240,31,0.12448132780082988,0.7313725381036306,0.7318038846264054,11.710926694329185
